,text,label,problem
1720,but all their training couldn't have prepared them for what they were going to encounter . . . ,0,subjectivity
1721,the movie is saved from unbearable lightness by the simplicity of the storytelling and the authenticity of the performances . ,1,subjectivity
1722,"as bob the tomato and the kids settle in to wait for a tow truck to help get their van back on the road , the "" pirates who don't do anything "" share a little story about a guy named jonah . ",0,subjectivity
1723,"too ordinary to restore [harmon] to prominence , despite some creepy scenes that evoke childish night terrors , and a praiseworthy attempt to generate suspense rather than gross out the audience . ",1,subjectivity
1724,there is simply not enough of interest onscreen to sustain its seventy-minute running time . ,1,subjectivity
1725,"keith tells his wife karen , ( dana delaney ) about the jewellery and that is the last straw . ",0,subjectivity
1726,"produced by 20th century fox , ice age falls short of classic status . but it's one of the best such features not to wear the disney or dreamworks banner . ",1,subjectivity
1727,"the best movie of its kind since 'brazil . ' lucas , take notes . this is how you use special effects . ",1,subjectivity
1728,a cheerful enough but imminently forgettable rip-off of [besson's] earlier work . ,1,subjectivity
1729,cletis is playful but highly studied and dependent for its success on a patient viewer . ,1,subjectivity
1730,"they're visiting regularly , some of them even daily , to see the movies of their youth . ",0,subjectivity
1731,"ben's rock-solid , promising future and romance with amy are turned upside-down with the arrival of madison bell . ",0,subjectivity
1732,kissinger's story raises profound questions about american foreign policy and highlights a new era of human rights . ,0,subjectivity
1733,"but throughout these years , she keeps in touch with her mother via letters to prison . ",0,subjectivity
1734,read my lips is to be viewed and treasured for its extraordinary intelligence and originality as well as its lyrical variations on the game of love . ,1,subjectivity
1735,"it's tommy's job to clean the peep booths surrounding her , and after viewing this one , you'll feel like mopping up , too . ",1,subjectivity
1736,"the story is so light and sugary that were it a macy's thanksgiving day parade balloon , extra heavy-duty ropes would be needed to keep it from floating away . ",1,subjectivity
1737,"people were fleeing away from the air raids on kandahar , herat and others cities and villages . ",0,subjectivity
1738,like the chilled breath of oral storytelling frozen onto film . ,1,subjectivity
1739,the husband meets a man who knows what to do with his sexuality . ,0,subjectivity
1740,"as debby tries to parlay what was essentially a casual fling into possible marriage with an indifferent rick , her mother virginia wonders if her affair with widower nick is the real thing . ",0,subjectivity
1741, . . . could easily be called the best korean film of 2002 . ,1,subjectivity
1742,"ultimately , anime moves far beyond the realm of simple cartoons , encompassing a sensuous melange of complex storytelling , cutting edge imagery , music and fashion . ",0,subjectivity
1743,steve irwin's method is ernest hemmingway at accelerated speed and volume . ,1,subjectivity
1744,a film with almost as many delights for adults as there are for children and dog lovers . ,1,subjectivity
1745,"in the cutthroat world of children's television , rainbow randolph , the corrupt , costumed star of a popular children's tv show , is fired over a bribery scandal and replaced by squeaky-clean smoochy , a puffy fuscia rhinoceros . ",0,subjectivity
1746,"this is as respectful a film as byatt fans could hope for , though lovers of the book may wonder why it's necessary . ",1,subjectivity
1747,"a dull , somnambulant exercise in pretension whose pervasive quiet is broken by frequent outbursts of violence and noise . ",1,subjectivity
1748,"amidst the la-freaks , hollywood wannabes , and outrageous gym culture of los angeles , the now determined bodybuilder struggles to preserve an integrity of the mind , body , and spirit that is so apparently void in this strange new land . ",0,subjectivity
1749,"what soured me on the santa clause 2 was that santa bumps up against 21st century reality so hard , it's icky . ",1,subjectivity
1750,"when a humans camp is attacked by tigers , a woman takes her baby and jumps on a river . ",0,subjectivity
1751,suffocated at conception by its munchausen-by-proxy mum . punish the vehicle to adore the star . ,1,subjectivity
1752,"she's helped along in that process by betsy wright ( pamela gordon ) , a misanthropic dog-walker in need of help with her business and struggling with her own dark past . ",0,subjectivity
1753,in this trip they find really nice people that will help them to finish their mision . ,0,subjectivity
1754,an incoherent jumble of a film that's rarely as entertaining as it could have been . ,1,subjectivity
1755,"joe hickley thinks he's got a great scheme : kidnap the child of rich parents , hold it for 24 hours , keeping the mother under his control while an accomplice gets the ransom from the father , who is on a trip . ",0,subjectivity
1756,"it's a fine , focused piece of work that reopens an interesting controversy and never succumbs to sensationalism . ",1,subjectivity
1757,while staking out his next assignment--the innocent girlfriend of his notorious boss--contract killer malik reflects on the dark path he's chosen but cannot escape . ,0,subjectivity
1758,"the movie is too cute to take itself too seriously , but it still feels like it was made by some very stoned college students . ",1,subjectivity
1759,"when simone agrees to a blind date with oliver at the hottest restaurant in town , she doesn't have high expectations of the evening . ",0,subjectivity
1760,"overwhelmed and excited about the big studio adventure ahead of him , alex moves into an apartment with two other up-n'-comings . ",0,subjectivity
